reviewId,date,time,reviewCreatedVersion,country,score,thumbsUpCount,content,contentLength,sentiment,sentimentScore,contentLength,repliedAt,replyContent
gp:AOqpTOH1IwJOUlwZyY8R6Dz2iVLEJy6ploCY15JAuZwRxxbIMnlEnso_ogiXGG3Xd1d4ASl0gkUyWdGzu1yq,2018-07-22,01:39:23,9.0.11,US,5,2,Awesomeeeeee,1,POSITIVE,0.9985094666481018,1,,
gp:AOqpTOGsDpcCncZ505IC_6xYL9lRzCkIrZTiqAWv0wwmybsBuPKJHN0L1t73IpSCClOhU1-dl8BQggDawARo,2018-07-20,10:29:54,9.0.11,US,5,1,"It's great to have this application. I wondered if there is a dedicated 
section for GATE CS according to syllabus as it is there on the website.",27,POSITIVE,0.9985249638557434,27,,
gp:AOqpTOE23A0XER64-uYQIstxvfDawU4pdeE0EsrE6UeJUrBTLhpPCchlYktFxSC-Z_7NacgOnNQ60ReSnf4z,2018-07-20,10:27:24,9.0.11,US,4,1,"Please add tabs for each language as it is very lengthy page for each 
topic. Else it stands upto its name.",21,POSITIVE,0.984509289264679,21,,
gp:AOqpTOFsxSBFWFn7yMPwvp9Am4n-GKaNKD_XZgQjAtUF0R1VrwpYREP4WZ1_q36By2HFVAKpyUmQG9pBdZ4w,2018-07-19,13:05:14,,US,5,1,Absolutely love it,3,POSITIVE,0.9988497495651245,3,,
gp:AOqpTOGokEPl3Fgy9TsWHGnSu425Z7XSzd2M-I2-JQuEh0nyt8eV4NZXKm_Y5nSM15czNa3IFbrTbbD-AX8k,2018-07-18,18:58:22,9.0.10,US,5,1,Superb app ever seen. Geeksforgeeks is the best.,8,POSITIVE,0.9986452460289001,8,,
gp:AOqpTOEL2IJ6lS8yC7XJ96QfGLuPcy1h1r8Td4c0YeN8A0OaNBFvA11RaDU_8u09wXVJzMJHuH4qf6LZuAU0,2018-07-17,06:36:39,,US,5,1,Its a great app for learning,6,POSITIVE,0.9988657236099243,6,,
gp:AOqpTOE3wlzSaEz3B_0cbLHm1uWExvDOAkpkdrsSjDPm0-StebZAwXmqXPffwzETqgTbCbbbtf0seN-iCC9I,2018-07-17,05:37:28,9.0.11,US,5,1,"This is best app for covering the programming things for easy learning and 
good understanding.",15,POSITIVE,0.9988952279090881,15,,
gp:AOqpTOFARzk2oEb2LoouGD_NkursmPPbHOAJe3oVZiNRtwD6cs_3_3-IFpd0OPBFsWpuTcP0MzZ4gJzmkTgF,2018-07-17,01:25:19,9.0.11,US,5,1,"This app is really good, as far as GeeksforGeeks is concerned.",11,POSITIVE,0.998623251914978,11,,
gp:AOqpTOH3iWI3wUaRrxp2gTM_Q1DzaVbNU-vJlOw0pNPTfEj0M1kfEojPHeAPPKKVpeWTY_vrSt0iz3a9d-2r,2018-07-15,06:54:36,9.0.11,US,5,4,"A great app to use and to learn.. Flow diagrams might help out to improve 
the understanding for learners..",19,POSITIVE,0.9988378882408142,19,,
gp:AOqpTOHDflvwWgato7EXxq-mdoWkxNEfIYu1qjxaIqgI5XTzBRERa08dt_VkVdpLdX-dq4cdXaQVszpqHo06,2018-07-15,03:05:57,9.0.11,US,5,2,Best app,2,POSITIVE,0.9981516003608704,2,,
gp:AOqpTOEnsd56M3mBKOURJaDm9QZNRs_rS7FgYwO2G5izq7AS2HL_MvsdcnzbmbYx2QycWrm7-gR6uoDUSZkh,2018-07-14,13:32:13,9.0.11,US,1,6,"App crashes every time I open any article. Please fix this and include 
-Auto download article option -star and bookmark option",21,NEGATIVE,0.9994901418685913,21,,
gp:AOqpTOFaMh4sKnGF9DZm8wU9IrotgNxQoYh2pALbjAXj5fkRIdKzmgmmQ4eBb1RW0DmFtJaSPEzr8bYX4gby,2018-07-12,21:47:15,9.0.11,US,5,1,The best app,3,POSITIVE,0.9984065890312195,3,,
gp:AOqpTOGIyMBgkp_7ZBnLGJbW8_n08uaV3T7C_uvr9svPj-KcoXqKn9DClRzb8fzsgKLqU8r8kepfGDXqEbI-,2018-07-12,08:19:18,,US,5,1,Superb,1,POSITIVE,0.9986415505409241,1,,
gp:AOqpTOFso_hqGSJNIdWyd35Rcn9CTtbwvxVtl1WjGMqc5bmtp7UsNr9hqeTBaibAxWCxLiwOtqiuZTeqADKq,2018-07-10,03:02:23,,US,5,1,Simply. .blockbuster,2,POSITIVE,0.9984788298606873,2,,
gp:AOqpTOH5dXI1dFKoROVYkuL2G4QK5t3i9zEkBiCE3WAoIHBN5pgM7Ppao0u7IlhoCpXr2bUZ8ofksn8aua4c,2018-07-09,21:50:48,9.0.11,US,5,84,"You have an app!!!!! Why didn't I come to know before! I spend 80% of my 
study time with your site. You helped a lot to grow my knowledge and 
techniques. Still I'll prefer the website! Anyways, Happy to see you here 
too:)",43,POSITIVE,0.9985675811767578,43,,
gp:AOqpTOFrD_sCYUL0DGvLj1chMX7XVCajPa8gszVutdPlKJbUCtrhKpY3H1vuWx-G-FOuJLMkBS8u8H18-YyE,2018-07-09,16:06:31,9.0.11,US,5,4,"Very Helpful App. Thanks alot. I hope your teams make it more better and 
then Best. Thnx sir again",19,POSITIVE,0.998731791973114,19,,
gp:AOqpTOFX25JQ1I5QW_eIVFj6kZWx9moZBH7hWV5viD0LdMqfQKUEyDq777l8IPwM4VeaSMrCKRBbepGx3BAO,2018-07-09,15:57:47,9.0.10,US,5,1,Thank you for all quiz and program,7,POSITIVE,0.9988069534301758,7,,
gp:AOqpTOGe0BC1C67kV7DiWZUtUtVoHbuKqp-3RvejaX4sxMkBH5EIS67dHr_Ou493-m4NNgcvgV_71ICMlJSE,2018-07-07,18:11:19,9.0.11,US,5,1,It's beautiful,2,POSITIVE,0.9986615180969238,2,,
gp:AOqpTOEAdqjlNI0FniKAczdj98LA_Rq8v4K_NnwBMgmoMF-CA_x3VA3MSFP5w6E8FBErDZJlOF25Zq9I1KAu,2018-07-05,03:14:54,9.0.11,US,5,1,Useful app,2,POSITIVE,0.9986217021942139,2,,
gp:AOqpTOFquCHg2otb81uVQyNCaozr2AioBul2YyNkS1OC4PyTB9PBDrGqlbaB4ZoXPyeruLG5gtblJpBB4Bwk,2018-07-04,17:25:04,9.0.11,US,4,6,"Sometimes in quizzes the whole question is not showing. I will mail u the 
screenshot of the same. Please see to this issue ASAP.",24,NEGATIVE,0.9978164434432983,24,2018-07-10 09:22:08,"Thank you Ashish for reporting the issue, please do send us the email regarding the same at feedback@geeksforgeeks.org."
gp:AOqpTOF88JAgIJHuleHRzAiAVBL5rwQo_rFANfedGzod1dli2-c5hr7OZIrpte2OMsSe3ksb3GFaRkBa9l-h,2018-07-04,16:10:19,,US,5,1,Its the best for a programmer !,7,POSITIVE,0.9986284971237183,7,,
gp:AOqpTOH6bzmawb42PDf8rCaha-FJPQtjq5PkWGaTS9B79W-YaAOcGgFn_1Beth-vgPjw6zHqnXJMzAxJ6OWX,2018-07-01,15:51:09,9.0.11,US,5,2,Good app for a computer student.,6,POSITIVE,0.9988202452659607,6,,
gp:AOqpTOHwD2duQ6DK5bjSWF4yybjm_Q1aWf8doiPxIzLGeEiZSMsH-6nlJb0L256_A8T8RkwzKS8lVhcQOEnW,2018-07-01,08:56:59,9.0.11,US,5,1,Geek for geeks is best for practicing algorithms and data structures,11,POSITIVE,0.9975517392158508,11,,
gp:AOqpTOENpPa2SMZM9ovy8Gs7WEFMctIv8Uvx67WbYRyVbnZefTwrcKkRXFWGtB1CezaV6mYxIo5MnQJWXsfM,2018-06-30,18:27:48,9.0.11,US,5,3,"Superb app for all the computer science enthusiasts out there. If you are a 
beginner, you need to have this app, it's awesome! And the interface is 
superb.",28,POSITIVE,0.9989025592803955,28,,
gp:AOqpTOHomJkDkt-Ec3QRXPGAnABwFT2MM9XZqGtVkn3D3SZ8YVBjvffQF419F-5BFVKnSV_cLMGLxLK-MCct,2018-06-28,15:10:36,9.0.11,US,5,24,"This is one true platform dedicated just for the language and algorithm 
specific.I hope no one does a better job than geeks. in explaining complex 
topics in an understandable way.congrats.",30,POSITIVE,0.9988804459571838,30,,
gp:AOqpTOGpxzkaj21f8AxW_tIyBt4R3SC7m_SPkSDrgFaIDrBnqgNl-vKKNclll9wy5eKXOaGVL00qO-2Pb8sa,2018-06-27,10:49:22,,US,5,1,Awesome app,2,POSITIVE,0.9986573457717896,2,,
gp:AOqpTOGMf41zB2mQC9NHJ5JqG4MEZ5ZMgbv8pZiLAzlnbugqVb8axtZg3bs0eipgji2gAOMlgaNd24444sLJ,2018-06-26,22:46:09,9.0.10,US,4,2,"This is a very good app for IT professionals as well as students. Its a 
request for the developers to plse add all the content which is available 
in website. Then it will be the best learning app.",38,POSITIVE,0.99853515625,38,,
gp:AOqpTOHtjGn2-tCmtAB_f46VNBXzr4ZSwUTB4f1dJzwjtpNm-MK_ry6g84JJuViML1WP73HBd2IaPlgnIxl0,2018-06-26,18:32:39,9.0.10,US,5,2,Best interview preparation app,4,POSITIVE,0.9981910586357117,4,,
gp:AOqpTOEFDh253H02PtbL2dIF0qBe-qgJ9_LzYJOhG9NvDN4a2G0GaQoQx1-x-P7bmXTVtqS1uor_u_HKc8kE,2018-06-25,21:12:34,,US,1,1,"As soon as the app starts, the alert box "" application was stopped "" 
appears and the app was closed",20,NEGATIVE,0.9994739890098572,20,2018-06-27 07:56:28,"Thanks for writing to us.
Please update to the latest version of the app, the issue has been fixed in the latest version."
gp:AOqpTOG8BXwXmzVhc_1ySC25N6Qw8b2YK9-oTFUYC13-UobMVHa9PwcCNnB9fjtGcuy-faEEygy_xxfB8gp2,2018-06-25,18:23:42,,US,5,1,best app love it..,4,POSITIVE,0.9986118078231812,4,,
gp:AOqpTOHMefRhMi3r4jVfY40CwKf9lHP2r5LVzSrlfQUeTLoOWOmle-R-pzHtoKCimIsCgrb4Yu4MyLoS_5g3,2018-06-25,11:48:21,9.0.10,US,5,1,Very Useful for IT professionals.,5,POSITIVE,0.9983419179916382,5,,
gp:AOqpTOGxLmeE6GCO-VxtA_gTlBHAym1orBOjxYBcssR-D8iIKHuc941_JTrOX44173-izs1vv6nnIYuiyj2z,2018-06-24,18:32:04,,US,5,1,Nice,1,POSITIVE,0.9977694749832153,1,,
gp:AOqpTOGvXrT0C0faUnjTyrpn9VB4VLGXhX5mWv7SCNDTqAPjhdB3VqloTVTiZggHwbwDuMdj8XZnCZU5Ok7h,2018-06-24,17:52:13,9.0.10,US,5,1,Just killing app....all the things. Related to cse profession are here,11,NEGATIVE,0.9992902278900146,11,,
gp:AOqpTOHTjrkaEr_htAwjSAIuARmrQqfdWTopNcdw8n-VtHZbodPxRm63KLi-RYhNPpB4AEdQc0qUtZrsH53t,2018-06-24,14:57:28,9.0.10,US,3,1,Loading contents takes time.,4,NEGATIVE,0.9984478950500488,4,,
gp:AOqpTOEDb-GJBqKgTmUPKzqdJrgUgNnJwnZWfRfC8hvGxxttQKVTVW_jRDS-t2r_C96aphtO15PG4XWaitn2,2018-06-23,07:31:58,9.0.10,US,5,2,"Everything is great about this app except one thing that if an update is 
available you can't use the app then without updating. This is ridiculous, 
you can't force someone to update by putting him on gunpoint.",37,NEGATIVE,0.9994823932647705,37,,
gp:AOqpTOFuSHBY0G2t3VXep2s2oHDp0DvSjTgRFvii-NzQVQS4H2MWwAUnRciJ7MaEq42nFFEIFrf_fBHBiU5h,2018-06-21,15:53:38,9.0.10,US,5,1,Awesome app so much beneficial..,5,POSITIVE,0.9986957907676697,5,,
gp:AOqpTOHLKjR-S2q4ii6P7V9_KIn7BeifQxG1L2B_4X87J9QWJRQIRxOb_PCctEokw-EamiUNQCMn58QI9I7q,2018-06-21,13:27:12,9.0.10,US,5,1,Google and good alogrithm,4,POSITIVE,0.9985356330871582,4,,
gp:AOqpTOGJNYw_gSLWWITeZ6DPA_-V4bcpHTzoz2SO_5P3aCNzUFALvs2_kB3lz5joR_xGjaSlZ0beF8VrI-uh,2018-06-20,22:07:16,9.0.10,US,5,2,I think that's a good app to practice your programming skills,11,POSITIVE,0.9988467693328857,11,,
gp:AOqpTOE5IHud1FVxMPSgl_djNzE439jhK1gnAAqIFdFas7WUZZlT09buzzFoUR9MdXs1u-uj1F9wbLv8d8-R,2018-06-18,06:27:34,,US,5,1,Very good resource for IT students,6,POSITIVE,0.998806357383728,6,,
gp:AOqpTOG931ri4mL2T-XLhtWkydtSNJKQSONeRHAcaP9DOUs6oxk-63ihO8_PO30Z_XTYlRvIaCPY4mU747OX,2018-06-16,18:13:55,9.0.6,US,3,1,It's OK,2,NEGATIVE,0.9970890879631042,2,,
gp:AOqpTOHPXaQQHQdoEiu5xOixUXLM_c3aNP8ekHjuL9TjbQH4-GQ_Doq4mbYiTadKz7Ce-uQJL3hQ2FANPe34,2018-06-15,07:36:23,9.0.10,US,5,2,Very good for study. Love it!,6,POSITIVE,0.9989166259765625,6,,
gp:AOqpTOFPTWCGVtf6z8btaOPew4lUD3ZwJQygYWybrIQnbOSR0MAIcB-I2WsqQeb4NL3WK6jh3uzDrwLiX2i7,2018-06-14,16:45:30,9.0.10,US,5,3,"This cs portal is the best portal for the cs students , i really loved it 
the content in it is very clear and precise l. Easy to understand and each 
concept is given in full depth.",37,POSITIVE,0.9989290833473206,37,,
gp:AOqpTOGbmZ6SItMl9xfYImm1WQTiZDfcRo--EgadMNvMFefkwAj6rYlRr3N59njXNQvY5l9uY9tYCE24bJDF,2018-06-12,13:31:02,9.0.10,US,5,1,Amazing app for engineering students,5,POSITIVE,0.998818576335907,5,,
gp:AOqpTOH3vRos8BfIbEZs_rMU3jdi98vfhqNotXh_mVAqpH3nemlywfeeHr_GjsSQnCTscEhfO2NNZaeTkHYm,2018-06-11,10:04:43,9.0.10,US,5,1,Wonderful. Oxigen of cs guys,5,POSITIVE,0.9985337257385254,5,,
gp:AOqpTOEpdmubt45CMnfT247E_SNUD9af9E66ZM9y3eXNaY4JHITrHam_THlIhC_MRy-5nRgte84UQUFqEEUX,2018-06-08,10:47:53,9.0.10,US,5,1,"I think,it is a very good app with many solved programs in it.it is a 
worthy app to download.",19,POSITIVE,0.9988747239112854,19,,
gp:AOqpTOFlsWLaaMYCljDhRraQa37i68z67Fr0_E--nW4IOZBLW1xJJWidDVtSIyGv75XeEX3YLvY_Nnkvp-jK,2018-06-08,03:13:45,,US,5,1,It is a very interested app.....and all of you can best study for this app,15,POSITIVE,0.9984832406044006,15,,
gp:AOqpTOF4NkR8RyzIHjGCFJo1M_RrExOvAdLpcSZpQk442VyMNBs8_FOlv7HqU7ansDd2KrMmE0Ot7JDNGGPv,2018-06-07,05:18:52,9.0.10,US,4,1,"Thus app is good...nut i suggest you kind of chage the green Ui. Its kind 
off putting me off as I use the app",24,POSITIVE,0.9954138994216919,24,,
gp:AOqpTOFbdgX1rPub8pnezlm1mLojhjupENlMQ_9xiaU4_90OEEwHATLo15IdrfJ-e21tjBEExUACF4aqxVaQ,2018-06-03,16:49:31,9.0.10,US,3,5,"The app restarts whenever phone rotates it needs to reload the content 
which is annoying but overall it works fine",20,POSITIVE,0.9988295435905457,20,,
gp:AOqpTOGdR9gqMQ1cjCo-yrAPMkjF8fQb9ZH2fCiK4FfPZpOq3t4YNGIIUsyo3cbCo7P7uowU7mgChKAknpa7,2018-06-01,21:29:02,9.0.10,US,5,1,Best app ever,3,POSITIVE,0.9985960125923157,3,,
gp:AOqpTOHyMaAqpP730P2mDFcdaAmiIGMXHK59YXkEot8Tl61_hpSKqtXUlmNGeLLG_2tCOXfJFRChs-jdmdTF,2018-06-01,05:17:32,9.0.10,US,5,2,Really helpful,2,POSITIVE,0.9984878301620483,2,,
gp:AOqpTOGIqGofssobvpjKrtioRuGz6u2VvhAb6wRkuIgjT_eWobgOvFOT0ZnyQ1qfA1SieXKma3U5Wf0c9MgD,2018-05-31,05:31:54,9.0.6,US,5,1,Excellent!!,1,POSITIVE,0.9986667633056641,1,,
gp:AOqpTOEho_PlDA5AyG-iJIxRBauTerTKh5Fay4KcRamnff-ueoINknwZ3j615vOA2wQJc77iSQuNghP2vjri,2018-05-30,16:25:13,,US,1,1,Keeps crashing,2,NEGATIVE,0.9994829893112183,2,,
gp:AOqpTOGDPR2IWpTNU-VTtPQQcwScdeKNMcGWBioGzSp56FPhAMVDFcDxrV7_MR5aASz5JMNL3u_Tp0WyOU1k,2018-05-30,15:21:45,9.0.10,US,5,8,"For me, as an IT profi, this is an awesome resource to casually refresh my mind with a few more viewing angles. Dev: I can't delete my obsolete neg review - maybe because of your comment under it. How about you delete this comment and see if this neg goes away.",51,POSITIVE,0.9952527284622192,51,,
gp:AOqpTOExsDPpA6_-VCw1aMG-v-hWSfVrYmIK43rQNdLp89SDFky9YMJwfWfu6j3Jv1ThCg6VORF4RhG6TGCr,2018-05-29,06:49:43,9.0.10,US,5,4,Its a great all in one platform for computer geeks.,10,POSITIVE,0.9988886713981628,10,,
gp:AOqpTOFMsBwlwTgKT1Oc_BahbwvO7q2Njo3YyM_KtTVQie8TwcMFAEopzyJuBXD-zapzZy3OI6CwREowd_B2,2018-05-27,17:21:49,9.0.8,US,5,1,Helps me a lot in learning new things 🤗,9,POSITIVE,0.9987995624542236,9,,
gp:AOqpTOHs_xgy8KgsZvS19tk6g6ORWlGV4auCP_rlq93-eBwwRo_BaQ-T3pHs6qJlPtySGge08NREK2lTsaLw,2018-05-27,12:04:51,,US,5,1,It's very nice app for preparation of interview and thanks,10,POSITIVE,0.9988903403282166,10,,
gp:AOqpTOHk1IdLfguDFGRaoSAq16vRZFskR0TLrqnoED9rt0W7Cb-H8EIvC37wmXb0rRGIrOCQV6zpXOGab3A9,2018-05-24,21:12:14,,US,4,1,Good one,2,POSITIVE,0.9988240599632263,2,,
gp:AOqpTOEhg1eACnzUltEWz8S-xC8rUaMQIQMNzXqtE75z1FfzhOZ2NHTAz6e9IoyBmqPJZCj3OcfsPG0XIBP6,2018-05-24,19:00:04,9.0.9,US,5,2,Must have app for knowledge seekers,6,POSITIVE,0.9985242486000061,6,,
gp:AOqpTOHKxCMliOlKzndeajO35nCEVvAmZ4rzMOkejgM6UlNbxJTXbVhXytXvuzvPixw6Wi-c5mLbvuwAYwVr,2018-05-20,22:33:59,9.0.8,US,5,1,Best app for CSE background. Thanks creators,7,POSITIVE,0.9987382292747498,7,,
gp:AOqpTOFWeumEM4nnhCX3UGnXyNZa5E6Hs18G7v3aTeFulULSOM8KhBlScB6G-wI-jQXYabYpCoeuFJ3E1BGa,2018-05-19,18:56:29,,US,5,1,Good ..... But bored of advertising,6,NEGATIVE,0.991540253162384,6,,
gp:AOqpTOGuaRIi9xXEoVChLhkzQSlz_ICzBEG7Jyfn05ALjcX-S4bXdunUmqCvXGzWtYZCqQyEpuwsHJbCJuJV,2018-05-19,03:13:41,9.0.8,US,5,1,Good app to learn,4,POSITIVE,0.9988331198692322,4,,
gp:AOqpTOGCqT4mFkD2VBysYW1hEwXhLw2hhZ4yXvqcsUJHO3S-UtvzdhxU2JMvBt6ph9xLNsPfpfQN76bvjw_v,2018-05-17,17:09:49,,US,5,1,Yeah... Useful for study and Easy language provide,8,POSITIVE,0.9987241625785828,8,,
gp:AOqpTOFT-IdlmR4FDaJFXUaGybB-mgPGdQJacczq9ObKvJ1AsCCc9EIjDodDx_3eeU2A84BBiZtcMFIsxDEu,2018-05-12,19:57:50,9.0.8,US,5,1,Knowledge sharing platform,3,POSITIVE,0.9977001547813416,3,,
gp:AOqpTOGx_V39DuLR9T0pitWSx6hisfo-wJvEUJqdWzwUPxSBbWf1Rh-SHxplcBrLNvnRTv5I6PUcnkhm43ZI,2018-05-10,16:41:01,9.0.8,US,5,1,"This perfect learn app... Help full for BCA MCA IIT SOFTWARE ENGINEER and 
study purpose",15,POSITIVE,0.9988090991973877,15,,
gp:AOqpTOHZAljGhgB3T4K1T2HAiFDA1IMyKWvQQVNA3ZDKwo7EDJvMSdlUA6raoNaN6s3d4vl41J6CcaAaco9m,2018-05-08,06:14:34,9.0.8,US,1,4,"Used to be so good. While I'm not averse to ads the sheer no. of full 
screen ads is disturbing and distracting. Almost every article read is 
followed by an ad. The latest update has killed this.",37,NEGATIVE,0.9994516968727112,37,,
gp:AOqpTOGXhm1ay2LqAmTA0zgUux2hJJeT1A7dyCwH11cK0VIxiQRtlGtwIu6yGnEyFz4dhDL_OHZFsjRQrD9-,2018-05-07,19:35:59,,US,5,1,Best for pro's and beginners too,6,POSITIVE,0.9985582232475281,6,,
gp:AOqpTOGniddtHnCx8FHmVIeKBcf-YqIion2xUablEUs4LttgXubhVhxsbtPvi3Ub6D7hh6ESuhwriYUpIugD,2018-05-05,18:22:53,9.0.8,US,5,1,The best app for learn programming... Love it 😍😍😍😍😍,9,POSITIVE,0.9988401532173157,9,,
gp:AOqpTOErxxFu8R8Bnm1bO5CeRafqT9ziCFzC5B4mmLecE2cxLgtpvdKR1U-SA4EcwWNeGSdmblGjzSQmVzF4,2018-05-04,10:48:09,9.0.8,US,4,1,"Please add the option of highlighting like we have for sites like medium 
etc.",14,POSITIVE,0.9950801134109497,14,,
gp:AOqpTOHBx2i2RO9YYFNmB5Uw37OeCX1_HNJ7t2GHUSCfbLSqCy_pCAyQDjG8E2FIbRfoHMxhgvhNtTCjDXYd,2018-05-03,21:20:17,,US,5,1,AAA,1,POSITIVE,0.895505964756012,1,,
gp:AOqpTOFHCQZ9XeEIr1cb1feBcoWvnUb9x_hFLE_Xp7IyImftvLjCeCz7uj1CNG37s3upb91qOKngiy_6wXmc,2018-04-29,07:28:51,9.0.8,US,5,1,"This app is too good for a CS or an IT engineer. Very detailed and has all 
the points that is relevant.",22,POSITIVE,0.9988590478897095,22,,
gp:AOqpTOEvBkP4g_qCJqgex-iVUPqDOK5SgVZ3NGaLDLdAll1FoHORr_i5GxBoHcyKA_ZSRWRQG1ZD4yJZjquD,2018-04-26,15:53:13,,US,5,1,Great app....,2,POSITIVE,0.9987132549285889,2,,
gp:AOqpTOH_GlJA8P5mdojMVrhDo7rRidAm8AEcFQ78KN_5NsJRmHCiZQ5XHEVKsW-pUlJYX0Un2Wq4qIgq6IVB,2018-04-25,14:59:42,9.0.8,US,2,1,"Liked your web content however this app is disappointing. Please make sure 
app has the same layout and organisation as your website.",22,NEGATIVE,0.9994989633560181,22,,
gp:AOqpTOEEVhWC3EI9nAo44CGJIxp0pfm-ADuok2vfPBNklOOEY65G3L0NcwJwQgcnq-3utUPDLV7OTYT2X6lY,2018-04-25,13:02:44,9.0.8,US,5,1,"Appreciable work. Just try to add more languages and algorithms. Very good 
app for the geeks",16,POSITIVE,0.9986786246299744,16,,
gp:AOqpTOFDVML9TAqHdNm4h28R0_gdfJ1zAI_rYnAcqdxF511e89-aSG7OOOa88G91KrhIdi2wKrVozMGmu3xK,2018-04-24,14:41:06,9.0.8,US,3,5,Major Issue : Could Not Read Any Article,8,NEGATIVE,0.9994968175888062,8,,
gp:AOqpTOEOYA0-TRUbrIzLjdzgdzxtUiEGGECsgN30dkr3CzNK03hrWFES45rSLhenJbGYC8R8aHe-3ia3a7tu,2018-04-23,21:17:32,9.0.8,US,1,7,Latest version of this App is crashing every time I open any Article,13,NEGATIVE,0.9995009899139404,13,,
gp:AOqpTOE-5ggl1UwY3V4dq0eJHoxBW-fPLjZsOyaVdVW7g_kDLpSGpq8kdgBXR71vy5tLuSHZN7Qls1vnePKG,2018-04-23,20:13:12,9.0.8,US,1,7,App is crashing every time I try to any article open,11,NEGATIVE,0.9994940757751465,11,,
gp:AOqpTOFgm0UHQCIFoh7GyBr0vrEDwGSF5YH5QaG5RBk5VoYqGc1Th7oDH1Im4g8TGRzf-ZE2vgYixEe7fsir,2018-04-23,19:49:13,9.0.8,US,5,1,Love you guys!! Keep up the good work.,8,POSITIVE,0.998880922794342,8,,
gp:AOqpTOGgTuXYIU4r0_K79mhDoJKoEMclq_KvR7Vw6MEocrhAfA1OoavI30sLi4Y34aurJAD4CXUVx_N02cL0,2018-04-23,06:54:46,9.0.3,US,5,1,Where did GeeksQuiz go?,4,NEGATIVE,0.9916759729385376,4,,
gp:AOqpTOFw1pc9UKpRTtgiGD6shdA5RlTXdIsj8QmbIlXlqQOlD_UYo8SQrTy6FMSLuH_kNiDXARHlaWDvlRmg,2018-04-19,19:08:52,,US,5,1,"If a page is added where i can see all my marked articles at one place then 
it will be very helpful. No doubt it is an awesome app. #5stars",30,POSITIVE,0.9987161159515381,30,,
gp:AOqpTOGiwH3dYV6ziN69F5HyclfbXJ7v-F6HPAyK3MwKwXa32PLNBdlaDQhP_pgkDtwxnNwcqodHgGAep3PX,2018-04-17,09:06:00,,US,5,1,Thanks for such an awesome app,6,POSITIVE,0.9987320303916931,6,,
gp:AOqpTOEor8FKcg4j3HTp1iccrwJ5xvvF40QiEs9dtjB2Q4ne-5f-GO8ZrMVV6lR3yNAHYyZ5V5mIlC49rktN,2018-04-17,08:04:32,9.0.8,US,4,7,"Previous version was better.Also,where is geeksquiz app ? I am not able to 
find it on playstore. Geeskquiz was too good. Please make that app 
available again.",27,NEGATIVE,0.8831583261489868,27,,
gp:AOqpTOHnvOHFjl-SsspN7rdFWMx2dsvKz2jQixpy0-G3SKOLRloXmWUjfmiFJPgXIm2ShbAkNfBVfTpnzo7m,2018-04-16,00:31:10,,US,5,1,It improved my coding knowledge and programming.,7,POSITIVE,0.9988207221031189,7,,
gp:AOqpTOHFDQHEdVASww7UU0Q4Ml4DnbIkN-JQFCOjIZ8hwdLgwL_3SD0uUXdt5kMjv2OqaKxxzVVGkjjWg4-b,2018-04-15,08:10:27,9.0.4,US,5,1,Good for interview preparation,4,POSITIVE,0.9984999895095825,4,,
gp:AOqpTOExJPaUreL4hCa-Ju9VQGIaBMa0kyVvZtYUEkOm-CVTXn9yqytEu44AKEKXsoTxOZoPYkIRAKcwYwyw,2018-04-15,06:50:20,9.0.6,US,5,1,UI is awesome..quite flexible,4,POSITIVE,0.9987847208976746,4,,
gp:AOqpTOHRUAVCUhRR93Je7fJxAXGNJ8esTzdseYRyleGSiJTTmVJIjOOxnZOOhODQEAHUOsHHmhdRoDTvY0oX,2018-04-12,18:48:29,9.0.6,US,5,1,Wonderful app😍😍😍,2,POSITIVE,0.998700737953186,2,,
gp:AOqpTOEN8Jo4G3ut1By9CA-kC7oycxgM_ZurWhjAMM4LJqQY9dJR4dARDuFFVNGlrSArdCwU0VALS4ipNHH5,2018-04-11,15:47:28,,US,5,1,Good helper,2,POSITIVE,0.9987061023712158,2,,
gp:AOqpTOHkEiQzZ38je5USvmyYB1XLdnwAf0MMsiGlbB79lN_X6WMB8tq0nKyTHrT8YzOClux1Ug2RPUDJfSQT,2018-04-10,21:47:13,,US,4,1,Nice app,2,POSITIVE,0.9985741376876831,2,,
gp:AOqpTOF3U2o7BpKW1ytm7Pq0PhJTNp2oljYXUAIBkS4A4cAj61I-6xGrCd4kfkNj4e0ZfVOU_TrsbJUAbS__,2018-04-10,08:08:04,9.0.6,US,5,1,Nice application to start,4,POSITIVE,0.9986253976821899,4,,
gp:AOqpTOHJmwfNUSc4tvc98oTAtWJV_MpTl3uFsqjju6AwHnJ_Z0gsDcPpJEzG7gsiSA478EPDQTGv40d_yUe-,2018-04-08,07:25:32,,US,4,1,Add more content as much as possible,7,POSITIVE,0.9968457818031311,7,,
gp:AOqpTOGGZYQqZq7VNzW1nkPhfDtstsqOaW7h4s3oLLgQ9LrBwT_MQwG4s-SKTEFCAurBf-m_Xca4VOgYDV5B,2018-04-07,10:08:39,9.0.8,US,4,3,Plz add facebook login integration :),6,POSITIVE,0.9986767172813416,6,,
gp:AOqpTOE0VAWaCsWfdIvE-2Et8nNEs-i6uvOx-HHwVNugLgLQ6F7X3JqRLMAsUsTfwD7cJjD8yOdp18ouS2wp,2018-04-07,09:52:02,9.0.4,US,5,1,Helpful,1,POSITIVE,0.9881381392478943,1,,
